key,title,User1,Decision,User2,Decision,User3,Decision,User4,Decision,User5,Decision,labels,notes
rayyan-442704074,Barriers and Supports to Offering Computer Science in High Schools: A Case Study of Structures and Agents,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704075,MNGAN: Detecting Anomalies with Memorized Normal Patterns - Proceedings of the 2021 13th International Conference on Machine Learning and Computing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704076,TRAPPER:Learning with Weak Supervision for Threat Intelligence Entity Recognition - Proceedings of the 4th International Conference on Advanced Information Science and System,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704077,Challenges of Secure Software Deployment: An Empirical Study - Proceedings of the 26th International Conference on Evaluation and Assessment in Software Engineering,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704078,Impacts of Software Bill of Materials (SBOM) Generation on Vulnerability Detection - Proceedings of the 2024 Workshop on Software Supply Chain Offensive Research and Ecosystem Defenses,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704079,A Scalable Role Mining Approach for Large Organizations - Proceedings of the 2021 ACM Workshop on Security and Privacy Analytics,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704080,Design of Infectious Disease Prevention and Control Platform Based on Big Data Analysis of Location Information - Proceedings of the 2020 4th International Conference on Electronic Information Technology and Computer Engineering,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704081,MinerRay: semantics-aware analysis for ever-evolving cryptojacking detection - Proceedings of the 35th IEEE/ACM International Conference on Automated Software Engineering,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704082,"Exposing Bot Attacks Using Machine Learning and Flow Level Analysis - International Conference on Data Science, E-Learning and Information Systems 2021",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704083,Distributed CONGEST Algorithms against Mobile Adversaries - Proceedings of the 2023 ACM Symposium on Principles of Distributed Computing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704084,Manipulative Interference Attacks - Proceedings of the 2024 on ACM SIGSAC Conference on Computer and Communications Security,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704085,A Robust Algorithm against Delay Cyber-Attacks in PTP applicable for the fGn Environment - Proceedings of the 2024 6th International Symposium on Signal Processing Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704086,"SoK: A Comparison of Autonomous Penetration Testing Agents - Proceedings of the 19th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704087,Impact of Capture The Flag (CTF)-style vs. Traditional Exercises in an Introductory Computer Security Class - Proceedings of the 27th ACM Conference on on Innovation and Technology in Computer Science Education Vol. 1,Luciana,"",Isabella de Freitas,Included,Michelle,"",michelle.wangham,"",luciana.bolan,"","acm,1selecao,2selecao",""
rayyan-442704088,A Brain-inspired Approach for Malware Detection using Sub-semantic Hardware Features - Proceedings of the Great Lakes Symposium on VLSI 2023,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704089,"A Recommender System for Tracking Vulnerabilities - Proceedings of the 16th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704090,An Approach to Discover and Assess Vulnerability Severity Automatically in Cyber-Physical Systems - 13th International Conference on Security of Information and Networks,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704091,Sequential Pattern Mining: A Proposed Approach for Intrusion Detection Systems - Proceedings of the 7th International Conference on Future Networks and Distributed Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704092,HiPeR - Early Detection of a Ransomware Attack using Hardware Performance Counters,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704093,"A Study on the Application of Artificial Intelligence in DDoS Attack Defense: A Literature Review - Proceedings of the 2024 4th International Conference on Big Data, Artificial Intelligence and Risk Management",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704094,Ran$Net: An Anti-Ransomware Methodology based on Cache Monitoring and Deep Learning - Proceedings of the Great Lakes Symposium on VLSI 2022,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704095,"Register Automata for Malware Specification - Proceedings of the 17th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704096,Investigating Sharing of Cyber Threat Intelligence and Proposing A New Data Model for Enabling Automation in Knowledge Representation and Exchange,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704097,"Attacks and defenses on autonomous vehicles: a comprehensive Study - Proceedings of the 4th International Conference on Networking, Information Systems &amp; Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704098,Hybrid CNN-GRU Framework with Integrated Pre-trained Language Transformer for SMS Phishing Detection - Proceedings of the 5th International Conference on Future Networks and Distributed Systems,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704099,"Autonomous Vehicle Security: Composing Attack, Defense, and Policy Surfaces - Proceedings of the 2022 New Security Paradigms Workshop",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704100,ICodeNet - A Hierarchical Neural Network Approach For Source Code Author Identification - Proceedings of the 2021 13th International Conference on Machine Learning and Computing,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704101,"OVANA: An Approach to Analyze and Improve the Information Quality of Vulnerability Databases - Proceedings of the 16th International Conference on Availability, Reliability and Security",Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704102,A Comparative Assessment of Threat Identification Methods in EHR Systems - Proceedings of the 8th International Conference on Sustainable Information Engineering and Technology,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704103,Malicious traffic analysis using Markov chain - Proceedings of the 2022 International Conference on Engineering and Information Technology for Sustainable Industry,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
rayyan-442704104,Checking Compliance of X.509 Digital Certificates over IPv6 with Specifications - Proceedings of the 2020 International Conference on Cyberspace Innovation of Advanced Technologies,Luciana,"",Isabella de Freitas,Excluded,Michelle,"",michelle.wangham,"",luciana.bolan,"",acm,""
